timestamp,frame_id,class_name,confidence,x_min,y_min,x_max,y_max,car_count,truck_count,ambulance_count,fire_hydrant
2024-11-08 06:00:00,360,bus,0.75,161,110,523,461,0,0,0,
2024-11-08 06:01:00,361,motorbike,0.81,326,119,700,241,0,0,0,
2024-11-08 06:02:00,362,fire_hydrant,0.89,443,158,578,413,0,0,0,
2024-11-08 06:03:00,363,bus,0.67,99,260,260,615,0,0,0,
2024-11-08 06:04:00,364,motorbike,0.64,411,423,654,655,0,0,0,
2024-11-08 06:05:00,365,car,0.61,455,416,813,741,1,0,0,
2024-11-08 06:06:00,366,motorbike,0.87,212,471,397,634,0,0,0,
2024-11-08 06:07:00,367,bus,0.95,17,348,167,674,0,0,0,
2024-11-08 06:08:00,368,truck,0.63,422,404,593,728,0,1,0,
2024-11-08 06:09:00,369,motorbike,0.77,431,323,553,333,0,0,0,
2024-11-08 06:10:00,370,fire_hydrant,0.87,479,237,828,271,0,0,0,
2024-11-08 06:11:00,371,bus,0.91,46,476,289,570,0,0,0,
2024-11-08 06:12:00,372,fire_hydrant,0.67,100,366,594,740,0,0,0,
2024-11-08 06:13:00,373,truck,0.96,466,333,559,350,0,1,0,
2024-11-08 06:14:00,374,motorbike,0.94,1,444,254,670,0,0,0,
2024-11-08 06:15:00,375,fire_hydrant,0.98,311,227,466,249,0,0,0,
2024-11-08 06:16:00,376,fire_hydrant,0.95,340,426,758,882,0,0,0,
2024-11-08 06:17:00,377,motorbike,0.6,392,130,761,210,0,0,0,
2024-11-08 06:18:00,378,motorbike,0.82,293,227,654,423,0,0,0,
2024-11-08 06:19:00,379,car,0.89,293,380,577,569,1,0,0,
2024-11-08 06:20:00,380,car,0.89,101,2,193,209,1,0,0,
2024-11-08 06:21:00,381,motorbike,0.67,347,354,377,537,0,0,0,
2024-11-08 06:22:00,382,fire_hydrant,0.95,260,239,565,603,0,0,0,
2024-11-08 06:23:00,383,bus,0.81,61,264,303,621,0,0,0,
2024-11-08 06:24:00,384,truck,0.93,204,121,543,144,0,1,0,
2024-11-08 06:25:00,385,truck,0.95,227,18,235,77,0,1,0,
2024-11-08 06:26:00,386,motorbike,0.9,247,51,579,400,0,0,0,
2024-11-08 06:27:00,387,motorbike,0.78,160,64,646,506,0,0,0,
2024-11-08 06:28:00,388,motorbike,0.63,228,230,241,376,0,0,0,
2024-11-08 06:29:00,389,fire_hydrant,0.7,160,166,439,593,0,0,0,
2024-11-08 06:30:00,390,bus,0.91,373,401,494,717,0,0,0,
2024-11-08 06:31:00,391,motorbike,0.63,147,269,392,764,0,0,0,
2024-11-08 06:32:00,392,car,0.96,327,306,722,776,1,0,0,
2024-11-08 06:33:00,393,ambulance,0.83,479,181,654,504,0,0,1,
2024-11-08 06:34:00,394,bus,0.65,313,127,536,605,0,0,0,
2024-11-08 06:35:00,395,truck,0.99,497,379,855,391,0,1,0,
2024-11-08 06:36:00,396,truck,0.79,118,236,219,588,0,1,0,
2024-11-08 06:37:00,397,ambulance,0.99,329,397,820,566,0,0,1,
2024-11-08 06:38:00,398,motorbike,0.97,277,344,420,839,0,0,0,
2024-11-08 06:39:00,399,truck,0.95,224,131,713,134,0,1,0,
2024-11-08 06:40:00,400,car,0.74,398,414,897,617,1,0,0,
2024-11-08 06:41:00,401,truck,0.87,429,401,699,776,0,1,0,
2024-11-08 06:42:00,402,motorbike,0.63,248,58,414,337,0,0,0,
2024-11-08 06:43:00,403,motorbike,1.0,393,63,536,417,0,0,0,
2024-11-08 06:44:00,404,car,0.95,36,351,256,445,1,0,0,
2024-11-08 06:45:00,405,motorbike,0.86,252,423,339,732,0,0,0,
2024-11-08 06:46:00,406,fire_hydrant,0.78,140,182,580,585,0,0,0,
2024-11-08 06:47:00,407,fire_hydrant,0.97,286,366,370,532,0,0,0,
2024-11-08 06:48:00,408,truck,0.89,482,136,717,477,0,1,0,
2024-11-08 06:49:00,409,truck,0.78,229,482,542,549,0,1,0,
2024-11-08 06:50:00,410,car,0.81,338,145,553,458,1,0,0,
2024-11-08 06:51:00,411,truck,0.85,442,437,793,598,0,1,0,
2024-11-08 06:52:00,412,ambulance,0.61,4,162,431,177,0,0,1,
2024-11-08 06:53:00,413,bus,0.69,47,251,439,263,0,0,0,
2024-11-08 06:54:00,414,ambulance,0.76,60,72,212,566,0,0,1,
2024-11-08 06:55:00,415,bus,0.66,189,111,647,320,0,0,0,
2024-11-08 06:56:00,416,truck,0.6,277,262,396,410,0,1,0,
2024-11-08 06:57:00,417,ambulance,0.63,385,390,693,644,0,0,1,
2024-11-08 06:58:00,418,bus,0.66,402,466,883,844,0,0,0,
2024-11-08 06:59:00,419,fire_hydrant,0.96,193,425,500,666,0,0,0,
2024-11-08 07:00:00,420,car,0.65,384,417,858,536,1,0,0,
2024-11-08 07:01:00,421,motorbike,0.78,201,60,680,290,0,0,0,
2024-11-08 07:02:00,422,fire_hydrant,0.97,180,353,331,823,0,0,0,
2024-11-08 07:03:00,423,ambulance,0.97,385,334,456,544,0,0,1,
2024-11-08 07:04:00,424,car,0.97,354,99,499,201,1,0,0,
2024-11-08 07:05:00,425,bus,0.97,428,494,747,822,0,0,0,
2024-11-08 07:06:00,426,ambulance,0.68,55,7,151,339,0,0,1,
2024-11-08 07:07:00,427,fire_hydrant,0.99,190,103,380,115,0,0,0,
2024-11-08 07:08:00,428,truck,0.74,49,439,343,605,0,1,0,
2024-11-08 07:09:00,429,ambulance,1.0,91,54,288,151,0,0,1,
2024-11-08 07:10:00,430,ambulance,0.65,279,189,777,419,0,0,1,
2024-11-08 07:11:00,431,motorbike,0.7,267,158,311,592,0,0,0,
2024-11-08 07:12:00,432,ambulance,0.72,117,254,453,747,0,0,1,
2024-11-08 07:13:00,433,ambulance,0.98,101,82,339,276,0,0,1,
2024-11-08 07:14:00,434,bus,0.7,458,467,866,496,0,0,0,
2024-11-08 07:15:00,435,ambulance,0.74,359,245,801,639,0,0,1,
2024-11-08 07:16:00,436,truck,0.87,94,23,157,319,0,1,0,
2024-11-08 07:17:00,437,ambulance,0.91,61,271,126,373,0,0,1,
2024-11-08 07:18:00,438,ambulance,0.64,367,75,617,135,0,0,1,
2024-11-08 07:19:00,439,car,0.98,478,118,673,344,1,0,0,
2024-11-08 07:20:00,440,ambulance,0.72,394,404,747,468,0,0,1,
2024-11-08 07:21:00,441,motorbike,0.77,74,127,537,173,0,0,0,
2024-11-08 07:22:00,442,fire_hydrant,0.88,94,88,522,375,0,0,0,
2024-11-08 07:23:00,443,car,0.95,421,448,465,714,1,0,0,
2024-11-08 07:24:00,444,truck,0.92,401,470,479,688,0,1,0,
2024-11-08 07:25:00,445,car,0.91,427,34,765,490,1,0,0,
2024-11-08 07:26:00,446,car,0.75,87,421,447,881,1,0,0,
2024-11-08 07:27:00,447,motorbike,0.93,73,308,511,799,0,0,0,
2024-11-08 07:28:00,448,fire_hydrant,0.89,384,470,845,733,0,0,0,
2024-11-08 07:29:00,449,motorbike,0.67,203,48,253,367,0,0,0,
2024-11-08 07:30:00,450,bus,0.92,168,202,593,449,0,0,0,
2024-11-08 07:31:00,451,truck,0.72,127,46,382,512,0,1,0,
2024-11-08 07:32:00,452,motorbike,0.69,254,311,513,539,0,0,0,
2024-11-08 07:33:00,453,motorbike,0.68,135,206,265,303,0,0,0,
2024-11-08 07:34:00,454,motorbike,0.77,165,264,432,526,0,0,0,
2024-11-08 07:35:00,455,car,0.91,43,280,156,487,1,0,0,
2024-11-08 07:36:00,456,bus,0.77,205,412,334,842,0,0,0,
2024-11-08 07:37:00,457,motorbike,0.78,65,195,104,460,0,0,0,
2024-11-08 07:38:00,458,bus,0.99,470,309,683,356,0,0,0,
2024-11-08 07:39:00,459,fire_hydrant,0.81,140,371,324,555,0,0,0,
2024-11-08 07:40:00,460,fire_hydrant,0.82,439,54,602,474,0,0,0,
2024-11-08 07:41:00,461,ambulance,0.62,433,321,801,604,0,0,1,
2024-11-08 07:42:00,462,truck,0.95,445,231,582,482,0,1,0,
2024-11-08 07:43:00,463,fire_hydrant,0.96,420,137,571,428,0,0,0,
2024-11-08 07:44:00,464,ambulance,0.66,174,144,373,419,0,0,1,
2024-11-08 07:45:00,465,car,0.99,355,288,764,717,1,0,0,
2024-11-08 07:46:00,466,ambulance,0.9,351,309,672,376,0,0,1,
2024-11-08 07:47:00,467,motorbike,0.95,327,437,588,726,0,0,0,
2024-11-08 07:48:00,468,truck,0.78,154,466,269,798,0,1,0,
2024-11-08 07:49:00,469,bus,0.75,393,105,513,433,0,0,0,
2024-11-08 07:50:00,470,motorbike,0.97,145,360,369,676,0,0,0,
2024-11-08 07:51:00,471,truck,0.84,94,337,227,643,0,1,0,
2024-11-08 07:52:00,472,bus,0.63,320,496,509,597,0,0,0,
2024-11-08 07:53:00,473,fire_hydrant,0.66,145,430,501,825,0,0,0,
2024-11-08 07:54:00,474,truck,0.65,322,145,813,430,0,1,0,
2024-11-08 07:55:00,475,fire_hydrant,0.66,132,159,456,480,0,0,0,
2024-11-08 07:56:00,476,car,0.93,468,392,554,799,1,0,0,
2024-11-08 07:57:00,477,ambulance,0.85,258,325,516,618,0,0,1,
2024-11-08 07:58:00,478,car,0.67,191,467,551,790,1,0,0,
2024-11-08 07:59:00,479,ambulance,0.98,462,376,789,695,0,0,1,
2024-11-08 08:00:00,480,fire_hydrant,0.76,166,169,217,410,0,0,0,
2024-11-08 08:01:00,481,car,0.67,16,42,346,251,1,0,0,
2024-11-08 08:02:00,482,fire_hydrant,0.72,180,187,529,189,0,0,0,
2024-11-08 08:03:00,483,ambulance,0.68,43,457,499,650,0,0,1,
2024-11-08 08:04:00,484,bus,0.77,153,375,590,498,0,0,0,
2024-11-08 08:05:00,485,ambulance,0.85,398,441,725,577,0,0,1,
2024-11-08 08:06:00,486,car,0.64,10,309,38,492,1,0,0,
2024-11-08 08:07:00,487,fire_hydrant,0.64,328,244,376,528,0,0,0,
2024-11-08 08:08:00,488,car,0.65,424,249,687,596,1,0,0,
2024-11-08 08:09:00,489,fire_hydrant,0.96,373,124,682,366,0,0,0,
2024-11-08 08:10:00,490,truck,0.76,233,15,645,256,0,1,0,
2024-11-08 08:11:00,491,motorbike,0.8,209,311,477,665,0,0,0,
2024-11-08 08:12:00,492,car,0.89,169,335,311,597,1,0,0,
2024-11-08 08:13:00,493,motorbike,0.83,301,372,700,475,0,0,0,
2024-11-08 08:14:00,494,bus,0.8,474,350,736,390,0,0,0,
2024-11-08 08:15:00,495,bus,0.73,461,51,834,306,0,0,0,
2024-11-08 08:16:00,496,motorbike,0.67,85,433,276,804,0,0,0,
2024-11-08 08:17:00,497,bus,0.79,21,91,197,303,0,0,0,
2024-11-08 08:18:00,498,motorbike,0.88,435,77,526,503,0,0,0,
2024-11-08 08:19:00,499,ambulance,0.94,455,470,755,899,0,0,1,
2024-11-08 08:20:00,500,car,0.96,225,148,274,231,1,0,0,
2024-11-08 08:21:00,501,car,0.76,449,42,675,390,1,0,0,
2024-11-08 08:22:00,502,motorbike,0.7,497,70,691,139,0,0,0,
2024-11-08 08:23:00,503,car,0.8,438,248,561,667,1,0,0,
2024-11-08 08:24:00,504,fire_hydrant,0.79,69,334,353,342,0,0,0,
2024-11-08 08:25:00,505,fire_hydrant,0.96,149,290,170,767,0,0,0,
2024-11-08 08:26:00,506,bus,0.86,399,232,430,563,0,0,0,
2024-11-08 08:27:00,507,bus,0.88,439,438,602,569,0,0,0,
2024-11-08 08:28:00,508,truck,0.8,489,175,734,575,0,1,0,
2024-11-08 08:29:00,509,bus,0.75,85,121,235,249,0,0,0,
2024-11-08 08:30:00,510,car,0.95,226,45,280,208,1,0,0,
2024-11-08 08:31:00,511,car,0.67,9,194,195,538,1,0,0,
2024-11-08 08:32:00,512,motorbike,0.64,126,256,156,432,0,0,0,
2024-11-08 08:33:00,513,car,0.65,449,464,807,547,1,0,0,
2024-11-08 08:34:00,514,ambulance,0.98,110,133,142,165,0,0,1,
2024-11-08 08:35:00,515,motorbike,0.95,143,341,463,782,0,0,0,
2024-11-08 08:36:00,516,fire_hydrant,0.71,255,265,324,536,0,0,0,
2024-11-08 08:37:00,517,bus,0.97,214,173,401,635,0,0,0,
2024-11-08 08:38:00,518,car,0.62,377,478,743,586,1,0,0,
2024-11-08 08:39:00,519,fire_hydrant,0.76,285,157,445,514,0,0,0,
2024-11-08 08:40:00,520,fire_hydrant,0.85,435,455,638,529,0,0,0,
2024-11-08 08:41:00,521,ambulance,0.95,116,204,254,687,0,0,1,
2024-11-08 08:42:00,522,bus,0.91,372,333,512,491,0,0,0,
2024-11-08 08:43:00,523,ambulance,0.81,358,369,803,494,0,0,1,
2024-11-08 08:44:00,524,car,0.86,35,137,308,225,1,0,0,
2024-11-08 08:45:00,525,ambulance,0.86,456,244,482,275,0,0,1,
2024-11-08 08:46:00,526,ambulance,0.81,376,96,739,155,0,0,1,
2024-11-08 08:47:00,527,truck,0.82,399,272,538,287,0,1,0,
2024-11-08 08:48:00,528,ambulance,0.92,34,259,79,651,0,0,1,
2024-11-08 08:49:00,529,truck,0.78,56,217,358,685,0,1,0,
2024-11-08 08:50:00,530,bus,0.86,482,363,943,723,0,0,0,
2024-11-08 08:51:00,531,motorbike,0.8,232,173,375,255,0,0,0,
2024-11-08 08:52:00,532,ambulance,0.92,33,263,311,347,0,0,1,
2024-11-08 08:53:00,533,ambulance,0.97,95,135,401,146,0,0,1,
2024-11-08 08:54:00,534,ambulance,0.64,358,71,521,505,0,0,1,
2024-11-08 08:55:00,535,fire_hydrant,0.71,212,347,249,474,0,0,0,
2024-11-08 08:56:00,536,truck,0.62,104,198,479,666,0,1,0,
2024-11-08 08:57:00,537,fire_hydrant,0.72,330,168,536,534,0,0,0,
2024-11-08 08:58:00,538,motorbike,0.64,158,97,606,419,0,0,0,
2024-11-08 08:59:00,539,bus,0.69,63,481,100,687,0,0,0,
2024-11-08 09:00:00,540,ambulance,0.7,87,290,359,632,0,0,1,
2024-11-08 09:01:00,541,bus,0.94,310,3,599,431,0,0,0,
2024-11-08 09:02:00,542,motorbike,0.75,207,60,535,455,0,0,0,
2024-11-08 09:03:00,543,truck,0.73,411,99,571,128,0,1,0,
2024-11-08 09:04:00,544,ambulance,0.66,88,334,366,679,0,0,1,
2024-11-08 09:05:00,545,ambulance,0.88,80,413,218,528,0,0,1,
2024-11-08 09:06:00,546,motorbike,0.8,442,259,707,423,0,0,0,
2024-11-08 09:07:00,547,truck,0.61,93,400,167,861,0,1,0,
2024-11-08 09:08:00,548,bus,0.75,366,97,691,407,0,0,0,
2024-11-08 09:09:00,549,truck,0.91,15,453,375,592,0,1,0,
2024-11-08 09:10:00,550,ambulance,0.91,234,270,415,451,0,0,1,
2024-11-08 09:11:00,551,ambulance,0.77,496,172,801,364,0,0,1,
2024-11-08 09:12:00,552,bus,0.78,307,441,513,911,0,0,0,
2024-11-08 09:13:00,553,motorbike,0.65,338,62,720,298,0,0,0,
2024-11-08 09:14:00,554,fire_hydrant,0.66,133,250,202,275,0,0,0,
2024-11-08 09:15:00,555,car,0.7,329,250,443,508,1,0,0,
2024-11-08 09:16:00,556,car,0.95,244,64,297,385,1,0,0,
2024-11-08 09:17:00,557,truck,0.69,154,384,639,790,0,1,0,
2024-11-08 09:18:00,558,fire_hydrant,0.97,241,303,628,516,0,0,0,
2024-11-08 09:19:00,559,fire_hydrant,0.69,120,465,502,754,0,0,0,
2024-11-08 09:20:00,560,ambulance,0.66,359,385,570,655,0,0,1,
2024-11-08 09:21:00,561,fire_hydrant,0.71,68,144,331,221,0,0,0,
2024-11-08 09:22:00,562,car,0.91,491,463,785,777,1,0,0,
2024-11-08 09:23:00,563,bus,0.8,347,85,374,118,0,0,0,
2024-11-08 09:24:00,564,motorbike,0.74,346,493,523,770,0,0,0,
2024-11-08 09:25:00,565,bus,0.64,341,496,689,804,0,0,0,
2024-11-08 09:26:00,566,motorbike,0.96,35,431,77,845,0,0,0,
2024-11-08 09:27:00,567,car,0.94,100,220,320,264,1,0,0,
2024-11-08 09:28:00,568,motorbike,0.95,216,295,669,536,0,0,0,
2024-11-08 09:29:00,569,bus,0.91,65,186,234,542,0,0,0,
2024-11-08 09:30:00,570,car,0.95,83,129,151,324,1,0,0,
2024-11-08 09:31:00,571,motorbike,0.65,214,65,626,325,0,0,0,
2024-11-08 09:32:00,572,motorbike,0.6,174,171,195,560,0,0,0,
2024-11-08 09:33:00,573,truck,0.99,357,213,483,477,0,1,0,
2024-11-08 09:34:00,574,motorbike,0.79,341,153,810,535,0,0,0,
2024-11-08 09:35:00,575,ambulance,0.81,445,140,662,395,0,0,1,
2024-11-08 09:36:00,576,ambulance,0.67,478,416,902,746,0,0,1,
2024-11-08 09:37:00,577,ambulance,0.76,5,117,186,375,0,0,1,
2024-11-08 09:38:00,578,bus,0.91,387,446,584,465,0,0,0,
2024-11-08 09:39:00,579,ambulance,0.61,38,60,325,329,0,0,1,
2024-11-08 09:40:00,580,car,0.61,47,386,465,760,1,0,0,
2024-11-08 09:41:00,581,ambulance,0.96,82,208,334,260,0,0,1,
2024-11-08 09:42:00,582,ambulance,0.96,283,94,705,330,0,0,1,
2024-11-08 09:43:00,583,bus,0.79,344,319,684,373,0,0,0,
2024-11-08 09:44:00,584,ambulance,0.89,454,411,716,833,0,0,1,
2024-11-08 09:45:00,585,truck,0.69,92,112,482,259,0,1,0,
2024-11-08 09:46:00,586,ambulance,0.75,39,418,250,714,0,0,1,
2024-11-08 09:47:00,587,fire_hydrant,0.67,347,225,379,618,0,0,0,
2024-11-08 09:48:00,588,truck,0.72,277,309,379,501,0,1,0,
2024-11-08 09:49:00,589,motorbike,0.69,495,467,931,631,0,0,0,
2024-11-08 09:50:00,590,motorbike,0.77,449,150,890,533,0,0,0,
2024-11-08 09:51:00,591,bus,0.66,57,218,231,464,0,0,0,
2024-11-08 09:52:00,592,truck,0.71,365,209,418,669,0,1,0,
2024-11-08 09:53:00,593,bus,0.86,471,18,800,465,0,0,0,
2024-11-08 09:54:00,594,fire_hydrant,0.98,497,368,918,449,0,0,0,
2024-11-08 09:55:00,595,ambulance,0.86,378,258,654,435,0,0,1,
2024-11-08 09:56:00,596,fire_hydrant,0.78,40,302,301,492,0,0,0,
2024-11-08 09:57:00,597,bus,0.97,242,277,530,570,0,0,0,
2024-11-08 09:58:00,598,truck,0.76,52,105,271,351,0,1,0,
2024-11-08 09:59:00,599,truck,0.83,308,318,763,362,0,1,0,
2024-11-08 10:00:00,600,truck,0.64,145,354,214,361,0,1,0,
2024-11-08 10:01:00,601,bus,0.98,85,332,487,629,0,0,0,
2024-11-08 10:02:00,602,bus,1.0,307,468,497,944,0,0,0,
2024-11-08 10:03:00,603,bus,0.89,234,148,635,553,0,0,0,
2024-11-08 10:04:00,604,car,0.97,473,242,827,631,1,0,0,
2024-11-08 10:05:00,605,ambulance,0.84,393,344,874,631,0,0,1,
2024-11-08 10:06:00,606,bus,0.79,320,482,701,787,0,0,0,
2024-11-08 10:07:00,607,motorbike,0.67,385,20,574,303,0,0,0,
2024-11-08 10:08:00,608,ambulance,0.84,179,418,381,722,0,0,1,
2024-11-08 10:09:00,609,ambulance,0.99,143,353,491,569,0,0,1,
2024-11-08 10:10:00,610,fire_hydrant,0.96,264,157,299,468,0,0,0,
2024-11-08 10:11:00,611,motorbike,0.75,456,220,754,598,0,0,0,
2024-11-08 10:12:00,612,bus,0.81,432,430,717,485,0,0,0,
2024-11-08 10:13:00,613,truck,1.0,149,86,466,521,0,1,0,
2024-11-08 10:14:00,614,bus,0.69,245,14,582,274,0,0,0,
2024-11-08 10:15:00,615,ambulance,0.94,61,485,112,657,0,0,1,
2024-11-08 10:16:00,616,ambulance,0.84,342,195,678,466,0,0,1,
2024-11-08 10:17:00,617,motorbike,0.91,489,15,513,363,0,0,0,
2024-11-08 10:18:00,618,ambulance,0.86,185,481,220,699,0,0,1,
2024-11-08 10:19:00,619,truck,0.81,325,3,761,239,0,1,0,
2024-11-08 10:20:00,620,motorbike,0.74,426,269,462,380,0,0,0,
2024-11-08 10:21:00,621,motorbike,0.86,136,465,632,934,0,0,0,
2024-11-08 10:22:00,622,truck,0.93,275,449,436,575,0,1,0,
2024-11-08 10:23:00,623,truck,0.76,42,233,519,305,0,1,0,
2024-11-08 10:24:00,624,truck,0.74,175,155,361,321,0,1,0,
2024-11-08 10:25:00,625,truck,0.82,494,363,984,455,0,1,0,
2024-11-08 10:26:00,626,truck,0.7,175,194,197,400,0,1,0,
2024-11-08 10:27:00,627,fire_hydrant,0.81,76,485,359,720,0,0,0,
2024-11-08 10:28:00,628,car,0.99,309,437,418,586,1,0,0,
2024-11-08 10:29:00,629,bus,0.63,220,123,421,344,0,0,0,
2024-11-08 10:30:00,630,truck,0.87,261,100,634,347,0,1,0,
2024-11-08 10:31:00,631,car,0.69,252,418,405,846,1,0,0,
2024-11-08 10:32:00,632,bus,0.8,223,270,511,714,0,0,0,
2024-11-08 10:33:00,633,car,0.79,333,392,407,692,1,0,0,
2024-11-08 10:34:00,634,fire_hydrant,0.61,58,197,415,216,0,0,0,
2024-11-08 10:35:00,635,fire_hydrant,0.87,335,242,697,559,0,0,0,
2024-11-08 10:36:00,636,bus,0.62,409,283,541,739,0,0,0,
2024-11-08 10:37:00,637,truck,0.78,172,463,367,505,0,1,0,
2024-11-08 10:38:00,638,truck,0.66,92,313,386,341,0,1,0,
2024-11-08 10:39:00,639,ambulance,0.6,491,423,819,765,0,0,1,
2024-11-08 10:40:00,640,bus,0.66,65,413,337,488,0,0,0,
2024-11-08 10:41:00,641,ambulance,0.77,467,271,890,426,0,0,1,
2024-11-08 10:42:00,642,fire_hydrant,0.82,319,214,338,441,0,0,0,
2024-11-08 10:43:00,643,fire_hydrant,0.72,369,391,528,863,0,0,0,
2024-11-08 10:44:00,644,bus,0.64,182,60,322,355,0,0,0,
2024-11-08 10:45:00,645,bus,0.89,213,154,407,464,0,0,0,
2024-11-08 10:46:00,646,bus,0.97,467,346,603,716,0,0,0,
2024-11-08 10:47:00,647,truck,1.0,307,56,801,119,0,1,0,
2024-11-08 10:48:00,648,ambulance,1.0,322,15,814,378,0,0,1,
2024-11-08 10:49:00,649,motorbike,0.77,357,427,401,670,0,0,0,
2024-11-08 10:50:00,650,ambulance,0.74,168,397,278,541,0,0,1,
2024-11-08 10:51:00,651,motorbike,0.87,404,398,439,413,0,0,0,
2024-11-08 10:52:00,652,motorbike,0.62,157,32,242,425,0,0,0,
2024-11-08 10:53:00,653,fire_hydrant,0.74,75,14,339,154,0,0,0,
2024-11-08 10:54:00,654,fire_hydrant,0.61,173,427,271,868,0,0,0,
2024-11-08 10:55:00,655,fire_hydrant,0.87,483,488,681,490,0,0,0,
2024-11-08 10:56:00,656,motorbike,0.94,345,90,541,219,0,0,0,
2024-11-08 10:57:00,657,truck,0.76,455,213,925,420,0,1,0,
2024-11-08 10:58:00,658,motorbike,0.7,46,316,522,769,0,0,0,
2024-11-08 10:59:00,659,bus,0.64,204,394,253,764,0,0,0,
2024-11-08 11:00:00,660,bus,0.63,445,338,928,658,0,0,0,
2024-11-08 11:01:00,661,motorbike,0.64,305,64,473,484,0,0,0,
2024-11-08 11:02:00,662,car,0.94,220,155,418,161,1,0,0,
2024-11-08 11:03:00,663,fire_hydrant,0.81,198,160,360,343,0,0,0,
2024-11-08 11:04:00,664,ambulance,0.93,468,240,924,442,0,0,1,
2024-11-08 11:05:00,665,truck,0.62,391,62,649,233,0,1,0,
2024-11-08 11:06:00,666,fire_hydrant,0.74,433,12,510,443,0,0,0,
2024-11-08 11:07:00,667,car,0.81,30,338,38,736,1,0,0,
2024-11-08 11:08:00,668,motorbike,0.99,198,273,309,492,0,0,0,
2024-11-08 11:09:00,669,fire_hydrant,0.79,292,113,595,546,0,0,0,
2024-11-08 11:10:00,670,motorbike,0.83,468,339,521,421,0,0,0,
2024-11-08 11:11:00,671,ambulance,0.72,134,327,322,481,0,0,1,
2024-11-08 11:12:00,672,ambulance,0.95,394,446,524,616,0,0,1,
2024-11-08 11:13:00,673,car,0.86,18,238,363,282,1,0,0,
2024-11-08 11:14:00,674,motorbike,0.94,348,292,763,629,0,0,0,
2024-11-08 11:15:00,675,truck,0.74,447,238,544,660,0,1,0,
2024-11-08 11:16:00,676,truck,0.8,150,437,330,773,0,1,0,
2024-11-08 11:17:00,677,motorbike,0.68,50,404,491,560,0,0,0,
2024-11-08 11:18:00,678,bus,0.74,395,434,721,893,0,0,0,
2024-11-08 11:19:00,679,motorbike,0.91,325,240,664,288,0,0,0,
2024-11-08 11:20:00,680,fire_hydrant,0.77,24,276,329,459,0,0,0,
2024-11-08 11:21:00,681,car,0.61,275,267,436,526,1,0,0,
2024-11-08 11:22:00,682,truck,0.87,343,106,506,275,0,1,0,
2024-11-08 11:23:00,683,ambulance,0.88,130,20,610,115,0,0,1,
2024-11-08 11:24:00,684,car,0.61,63,353,333,449,1,0,0,
2024-11-08 11:25:00,685,bus,0.71,333,381,750,455,0,0,0,
2024-11-08 11:26:00,686,truck,0.9,248,193,584,644,0,1,0,
2024-11-08 11:27:00,687,fire_hydrant,0.97,34,249,256,304,0,0,0,
2024-11-08 11:28:00,688,fire_hydrant,0.81,240,57,660,370,0,0,0,
2024-11-08 11:29:00,689,bus,0.87,365,468,688,812,0,0,0,
2024-11-08 11:30:00,690,bus,0.63,46,28,193,297,0,0,0,
2024-11-08 11:31:00,691,motorbike,0.83,192,254,324,487,0,0,0,
2024-11-08 11:32:00,692,ambulance,0.68,94,151,339,294,0,0,1,
2024-11-08 11:33:00,693,motorbike,0.67,69,186,523,608,0,0,0,
2024-11-08 11:34:00,694,bus,0.69,230,399,597,475,0,0,0,
2024-11-08 11:35:00,695,truck,0.65,185,232,381,513,0,1,0,
2024-11-08 11:36:00,696,truck,0.75,72,184,116,330,0,1,0,
2024-11-08 11:37:00,697,truck,0.75,458,483,634,758,0,1,0,
2024-11-08 11:38:00,698,motorbike,0.75,207,405,371,469,0,0,0,
2024-11-08 11:39:00,699,motorbike,0.78,291,351,415,623,0,0,0,
2024-11-08 11:40:00,700,truck,0.68,116,82,384,289,0,1,0,
2024-11-08 11:41:00,701,car,0.97,329,163,491,521,1,0,0,
2024-11-08 11:42:00,702,car,0.73,161,488,244,644,1,0,0,
2024-11-08 11:43:00,703,car,0.75,403,213,549,352,1,0,0,
2024-11-08 11:44:00,704,car,0.87,39,445,427,863,1,0,0,
2024-11-08 11:45:00,705,bus,0.84,220,62,408,291,0,0,0,
2024-11-08 11:46:00,706,car,0.84,466,449,922,625,1,0,0,
2024-11-08 11:47:00,707,bus,0.88,103,308,294,695,0,0,0,
2024-11-08 11:48:00,708,bus,0.7,334,289,688,459,0,0,0,
2024-11-08 11:49:00,709,ambulance,0.77,253,247,576,449,0,0,1,
2024-11-08 11:50:00,710,truck,0.91,395,116,645,134,0,1,0,
2024-11-08 11:51:00,711,car,0.61,12,140,187,616,1,0,0,
2024-11-08 11:52:00,712,ambulance,0.64,156,154,487,643,0,0,1,
2024-11-08 11:53:00,713,truck,0.75,463,419,497,422,0,1,0,
2024-11-08 11:54:00,714,car,0.76,364,223,418,344,1,0,0,
2024-11-08 11:55:00,715,motorbike,0.83,139,86,156,90,0,0,0,
2024-11-08 11:56:00,716,truck,0.95,190,203,618,550,0,1,0,
2024-11-08 11:57:00,717,bus,0.91,123,378,312,728,0,0,0,
2024-11-08 11:58:00,718,fire_hydrant,0.64,478,264,706,757,0,0,0,
2024-11-08 11:59:00,719,bus,0.97,453,198,454,378,0,0,0,
2024-11-08 12:00:00,720,ambulance,0.95,331,164,575,504,0,0,1,
2024-11-08 12:01:00,721,truck,0.73,416,101,674,453,0,1,0,
2024-11-08 12:02:00,722,motorbike,0.94,267,232,342,471,0,0,0,
